Year,Primary Type,Description,Location Description,Latitude,Longitude
2023,BURGLARY,FORCIBLE ENTRY,RESIDENCE,41.74513939,-87.587044111
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.830720282,-87.648332928
2023,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.810729022,-87.601726053
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.682703606,-87.632406285
2023,BATTERY,SIMPLE,APARTMENT,41.783522021,-87.593125671
2023,BATTERY,SIMPLE,SIDEWALK,41.886305173,-87.714566983
2023,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,41.842192281,-87.656831226
2023,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,41.868180939,-87.709271389
2023,BURGLARY,UNLAWFUL ENTRY,STREET,41.96037434,-87.692996665
2023,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,41.76504411,-87.654808836
2023,THEFT,FROM BUILDING,RESIDENCE,41.800206942,-87.591800419
2023,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),41.76684326,-87.721049731
2023,THEFT,OVER $500,STREET,41.856197223,-87.625574295
2023,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,41.773129158,-87.662814452
2023,THEFT,$500 AND UNDER,BAR OR TAVERN,41.852692376,-87.643088278
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,41.754264387,-87.608942485
2023,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,41.96152508,-87.756317454
2023,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,41.751490368,-87.652551183
2023,THEFT,$500 AND UNDER,APARTMENT,41.854782697,-87.622264293
2023,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,41.942743912,-87.726555687
2023,ARSON,ATTEMPT ARSON,APARTMENT,41.759552227,-87.590820897
2023,BATTERY,SIMPLE,GAS STATION,41.775096813,-87.703047685
2023,THEFT,$500 AND UNDER,STREET,41.711752165,-87.636892319
2023,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,41.762675033,-87.630939153
2023,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.671731444,-87.640504609
2023,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.760427566,-87.561246895
2023,THEFT,FROM BUILDING,APARTMENT,41.885874461,-87.625283558
2023,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.938402157,-87.779695935
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.982581937,-87.759165384
2023,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,41.750411667,-87.629295485
2023,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,41.750853701,-87.557726247
2023,BATTERY,SIMPLE,STREET,41.948858129,-87.766856955
2023,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,41.894519705,-87.71018671
2023,THEFT,OVER $500,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,41.788987036,-87.74147999
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.75659798,-87.562689174
2023,NARCOTICS,POSSESS - COCAINE,CTA TRAIN,41.885481891,-87.627935689
2023,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,41.765618973,-87.619694123
2023,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,41.961871677,-87.648139632
2023,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,41.849248712,-87.714927894
2023,BATTERY,SIMPLE,APARTMENT,41.886142161,-87.7748517
2023,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,41.85888564,-87.654511519
2023,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,41.870863963,-87.714183547
2023,BATTERY,DOMESTIC BATTERY SIMPLE,SCHOOL - PUBLIC BUILDING,41.801845606,-87.711136792
2023,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,41.754472157,-87.576047552
2023,BATTERY,DOMESTIC BATTERY SIMPLE,HIGHWAY / EXPRESSWAY,41.737620065,-87.602424522
2023,THEFT,OVER $500,STREET,41.897803623,-87.744325722
2023,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,41.886511115,-87.618196037
2023,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,41.685379492,-87.617736935
2023,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,41.826860615,-87.629071235
2023,CRIMINAL TRESPASS,TO LAND,RESTAURANT,41.872857594,-87.629150316
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.771334885,-87.685865865
2023,THEFT,$500 AND UNDER,STREET,41.84419849,-87.728698811
2023,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,PARKING LOT / GARAGE (NON RESIDENTIAL),41.722460108,-87.576090212
2023,BATTERY,SIMPLE,APARTMENT,41.913376455,-87.670206562
2023,ROBBERY,ARMED - HANDGUN,STREET,41.935752485,-87.696808051
2023,THEFT,FROM BUILDING,APARTMENT,41.941185738,-87.640807804
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.993457327,-87.658318065
2023,CRIMINAL DAMAGE,TO VEHICLE,AUTO / BOAT / RV DEALERSHIP,41.892012084,-87.745701134
2023,THEFT,RETAIL THEFT,GROCERY FOOD STORE,41.926287021,-87.785547998
2023,BATTERY,SIMPLE,SIDEWALK,41.892571811,-87.621959165
2023,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,41.781696801,-87.629320008
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.738474324,-87.661914647
2023,ASSAULT,SIMPLE,STREET,41.757714785,-87.623138932
2023,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,41.909212713,-87.65272583
2023,NARCOTICS,POSSESS - HEROIN (WHITE),HOSPITAL BUILDING / GROUNDS,41.945863902,-87.767912706
2023,THEFT,OVER $500,APARTMENT,41.981976727,-87.712482997
2023,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,41.751821289,-87.559590955
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.65633767,-87.614465032
2023,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,STREET,41.895409525,-87.721542234
2023,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,41.790707994,-87.604942346
2023,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT / GROUNDS,41.654851673,-87.605102869
2023,SEX OFFENSE,ATTEMPT CRIMINAL SEXUAL ABUSE,RESIDENCE,41.717534122,-87.630976715
2023,THEFT,OVER $500,STREET,41.842695834,-87.61721984
2023,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,41.884540314,-87.67983259
2023,BURGLARY,UNLAWFUL ENTRY,VACANT LOT / LAND,41.866215343,-87.721894077
2023,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.881235021,-87.757539789
2023,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,41.898527467,-87.762126515
2023,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,41.677126214,-87.635867434
2023,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),41.7661636,-87.584113638
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.997673884,-87.693064328
2023,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,41.938167693,-87.795024502
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.939881117,-87.802317042
2023,ASSAULT,SIMPLE,RESIDENCE,41.695556079,-87.635236288
2023,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.745671849,-87.666962519
2023,THEFT,FROM BUILDING,APARTMENT,41.75620279,-87.583423198
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.885742471,-87.631498734
2023,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,41.880399914,-87.753008553
2023,THEFT,RETAIL THEFT,DRUG STORE,41.706378843,-87.680856265
2023,ASSAULT,SIMPLE,SIDEWALK,41.909384478,-87.765053252
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.945006403,-87.681233478
2023,ROBBERY,ARMED - HANDGUN,STREET,41.925430283,-87.650278855
2023,BATTERY,SIMPLE,APARTMENT,41.753367468,-87.642892778
2023,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.778340981,-87.703122242
2023,BATTERY,SIMPLE,BAR OR TAVERN,41.910249866,-87.693751367
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.748672129,-87.611222431
2023,CRIMINAL TRESPASS,TO LAND,APARTMENT,41.987425339,-87.690790882
2023,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,41.726211791,-87.654283441
2023,CRIMINAL TRESPASS,TO VEHICLE,OTHER (SPECIFY),41.908560535,-87.677409143
2023,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,41.866161043,-87.655506578
2023,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.878542637,-87.771333992
2023,BURGLARY,FORCIBLE ENTRY,RESTAURANT,41.955789401,-87.750288365
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.938046972,-87.803287869
2023,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.921191983,-87.756063669
2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.709658554,-87.650201999
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.802132606,-87.613677631
2023,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),41.753551011,-87.650183894
2023,ASSAULT,SIMPLE,RESIDENCE,41.983787234,-87.773171605
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.881385317,-87.756319279
2023,CRIMINAL TRESPASS,TO LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,41.9764212,-87.904976266
2023,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.73671368,-87.545823856
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.756349652,-87.552734295
2023,BATTERY,SIMPLE,RESTAURANT,41.949396697,-87.649552517
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.870925567,-87.726236716
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.750487348,-87.596290473
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.931928262,-87.715621982
2023,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,41.808614751,-87.664091468
2023,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,41.768389276,-87.617698601
2023,THEFT,$500 AND UNDER,APARTMENT,41.702556878,-87.60386907
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,41.753208408,-87.730172879
2023,BURGLARY,UNLAWFUL ENTRY,APARTMENT,41.767346948,-87.581258995
2023,ROBBERY,STRONG ARM - NO WEAPON,SCHOOL - PUBLIC GROUNDS,41.98287878,-87.791440835
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.669942856,-87.635633869
2023,OTHER OFFENSE,TELEPHONE THREAT,POLICE FACILITY / VEHICLE PARKING LOT,41.692833841,-87.60431945
2023,THEFT,$500 AND UNDER,APARTMENT,41.856289414,-87.712694339
2023,THEFT,$500 AND UNDER,APARTMENT,42.006640072,-87.668606025
2023,THEFT,OVER $500,APARTMENT,41.984237719,-87.655208186
2023,THEFT,OVER $500,STREET,41.926975874,-87.721949962
2023,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,41.948660872,-87.712773293
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.881088655,-87.720764494
2023,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,41.97779266,-87.768439448
2023,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,41.872745427,-87.735207754
2023,OTHER OFFENSE,TELEPHONE THREAT,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,41.960789926,-87.914585337
2023,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,TAVERN / LIQUOR STORE,41.916930759,-87.746431558
2023,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,41.773545067,-87.567776374
2023,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,41.946212132,-87.646579678
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.975406889,-87.661274234
2023,THEFT,OVER $500,RESIDENCE,41.683978636,-87.651846545
2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.942190533,-87.769819748
2023,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,41.75302766,-87.667146645
2023,THEFT,OVER $500,STREET,41.886228096,-87.646917663
2023,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),41.880443295,-87.749655518
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.796328357,-87.699366761
2023,THEFT,FROM BUILDING,BAR OR TAVERN,41.946241881,-87.655743334
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.779895268,-87.608375449
2023,NARCOTICS,MANUFACTURE / DELIVER - CRACK,RESIDENCE,41.793200818,-87.660922087
2023,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,41.952742226,-87.797953186
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.943691386,-87.684529313
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.917234781,-87.775491899
2023,THEFT,FROM BUILDING,BAR OR TAVERN,41.885931086,-87.648650553
2023,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,41.896068297,-87.713892414
2023,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,41.917549461,-87.746139298
2023,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,41.752352081,-87.600362715
2023,ASSAULT,SIMPLE,SIDEWALK,41.755365611,-87.642940997
2023,ASSAULT,SIMPLE,RESIDENCE,41.771519919,-87.648211644
2023,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,41.736295374,-87.569636834
2023,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,42.019439727,-87.679733832
2023,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,41.891929576,-87.759228719
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.762281508,-87.689296037
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.784826483,-87.644913015
2023,THEFT,ATTEMPT THEFT,STREET,41.735455,-87.622578172
2023,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,42.018642563,-87.690182305
2023,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.992618537,-87.660346452
2023,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,41.773382411,-87.582214969
2023,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,BAR OR TAVERN,41.880775433,-87.627029031
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.751165501,-87.595483806
2023,THEFT,ATTEMPT THEFT,STREET,41.734873704,-87.664253018
2023,THEFT,OVER $500,STREET,41.905710812,-87.659661966
2023,THEFT,FROM BUILDING,APARTMENT,41.936576105,-87.640460742
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.772965746,-87.682113836
2023,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,41.882389156,-87.624374606
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.734160548,-87.682472998
2023,THEFT,OVER $500,STREET,41.951787958,-87.652037805
2023,ASSAULT,SIMPLE,SMALL RETAIL STORE,41.740941259,-87.653479725
2023,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,41.682371341,-87.64508732
2023,THEFT,RETAIL THEFT,CONVENIENCE STORE,41.896704058,-87.626309934
2023,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,41.966490625,-87.721579648
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),41.972340844,-87.846525614
2023,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.817671832,-87.723926183
2023,ASSAULT,SIMPLE,STREET,41.744794358,-87.609902741
2023,THEFT,OVER $500,APARTMENT,41.996433044,-87.666001002
2023,ASSAULT,SIMPLE,APPLIANCE STORE,41.809803372,-87.64556634
2023,THEFT,OVER $500,STREET,41.996245865,-87.709320382
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.771431792,-87.636298462
2023,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),41.795111477,-87.67190382
2023,DECEPTIVE PRACTICE,FORGERY,PARKING LOT / GARAGE (NON RESIDENTIAL),41.751330801,-87.68037925
2023,BATTERY,SIMPLE,APARTMENT,41.771625588,-87.706113367
2023,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,41.912123785,-87.647099518
2023,ASSAULT,SIMPLE,APARTMENT,41.763752531,-87.584713497
2023,ARSON,BY FIRE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.801340138,-87.617731845
2023,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,41.776222844,-87.762538494
2023,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,41.696377663,-87.613166168
2023,BATTERY,SIMPLE,STREET,41.891764728,-87.622357433
2023,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,41.885675419,-87.646736286
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.738495167,-87.663134545
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.929502791,-87.762357397
2023,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.994565827,-87.659226017
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.872548601,-87.696062328
2023,THEFT,FROM BUILDING,APARTMENT,41.917120832,-87.65538277
2023,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,42.0164882,-87.683329906
2023,THEFT,OVER $500,STREET,41.890207424,-87.670776789
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.961225293,-87.702459447
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.823417338,-87.689043285
2023,ASSAULT,SIMPLE,APARTMENT,42.018144511,-87.669696952
2023,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,41.969035376,-87.737926191
2023,THEFT,OVER $500,STREET,42.0164882,-87.683329906
2023,BURGLARY,FORCIBLE ENTRY,RESIDENCE,41.984106893,-87.693119361
2023,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,41.84506764,-87.731685422
2023,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,41.743169687,-87.614706518
2023,THEFT,$500 AND UNDER,ALLEY,41.725457345,-87.55805009
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.757194197,-87.634462412
2023,THEFT,OVER $500,PARK PROPERTY,41.692659589,-87.617637943
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.903406421,-87.682152865
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.781643811,-87.725286717
2023,ASSAULT,SIMPLE,ALLEY,41.687968202,-87.615665333
2023,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.730026341,-87.651957227
2023,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),41.976556612,-87.785183611
2023,THEFT,$500 AND UNDER,APARTMENT,41.827289536,-87.631895385
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.890081244,-87.62704405
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.998156018,-87.70332723
2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.667768777,-87.639167279
2023,ASSAULT,SIMPLE,STREET,41.780786033,-87.638389682
2023,THEFT,OVER $500,STREET,41.761089218,-87.64551866
2023,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,41.85775341,-87.668784595
2023,BATTERY,SIMPLE,GOVERNMENT BUILDING / PROPERTY,41.803365964,-87.622682706
2023,OTHER OFFENSE,VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE,RESIDENCE,41.717345593,-87.629766379
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.878831547,-87.728798403
2023,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),41.863536934,-87.647086999
2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.737518199,-87.614553353
2023,ASSAULT,SIMPLE,RESIDENCE,41.88548125,-87.714446399
2023,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,41.876709653,-87.750989346
2023,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,41.947948613,-87.657111105
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.815933131,-87.624642127
2023,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,41.654581609,-87.596744537
2023,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,41.782630399,-87.761909691
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.770139955,-87.623419798
2023,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.894005814,-87.751908413
2023,ASSAULT,SIMPLE,APARTMENT,41.759691567,-87.584804681
2023,BURGLARY,UNLAWFUL ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),41.885954787,-87.734401487
2023,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,41.875286899,-87.67649739
2023,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,41.823665846,-87.603072021
2023,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,APARTMENT,41.982756885,-87.660045736
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,41.788987036,-87.74147999
2023,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,41.879581267,-87.711932887
2023,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,41.877652981,-87.748153375
2023,THEFT,RETAIL THEFT,CONVENIENCE STORE,41.896625721,-87.631882791
2023,THEFT,$500 AND UNDER,APARTMENT,41.9916184,-87.658263925
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,41.880515006,-87.743816194
2023,BATTERY,SIMPLE,PARK PROPERTY,41.770995013,-87.698729129
2023,THEFT,$500 AND UNDER,APARTMENT,41.902821668,-87.707780733
2023,ROBBERY,ARMED - HANDGUN,SIDEWALK,41.739609437,-87.60975575
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.795652442,-87.619247355
2023,BATTERY,SIMPLE,STREET,41.900579279,-87.629495982
2023,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,41.885794778,-87.731615614
2023,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,41.781565579,-87.712201836
2023,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,41.830309935,-87.644877208
2023,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.74697893,-87.603842804
2023,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,41.837605583,-87.654795168
2023,CRIMINAL DAMAGE,TO VEHICLE,GROCERY FOOD STORE,41.87154041,-87.705838807
2023,BATTERY,SIMPLE,SMALL RETAIL STORE,41.866341527,-87.711154301
2023,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,41.816455303,-87.598557379
2023,THEFT,OVER $500,RESIDENCE,41.755212027,-87.675703734
2023,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),41.760291317,-87.612067134
2023,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,41.88489739,-87.766676821
2023,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.769762253,-87.667593048
2023,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,41.722034416,-87.605773396
2023,THEFT,$500 AND UNDER,STREET,41.747317392,-87.704763294
2023,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,41.775015522,-87.683530209
2023,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.885326396,-87.633919718
2023,THEFT,FROM BUILDING,APARTMENT,41.993423068,-87.679904441
2023,ASSAULT,SIMPLE,HOTEL / MOTEL,41.884470703,-87.633102775
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.755635034,-87.732393134
2023,BATTERY,AGGRAVATED - HANDGUN,STREET,41.866098236,-87.730368538
2023,THEFT,POCKET-PICKING,GOVERNMENT BUILDING / PROPERTY,41.878630716,-87.636673298
2023,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.94082383,-87.805606218
2023,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE - PORCH / HALLWAY,41.926019223,-87.752282954
2023,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,COMMERCIAL / BUSINESS OFFICE,41.868699038,-87.625858624
2023,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.870355187,-87.630550934
2023,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,41.802064139,-87.589149319
2023,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.903996883,-87.643230238
2023,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,41.761287574,-87.619991359
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.926209169,-87.761144704
2023,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,41.780504339,-87.663030937
2023,NARCOTICS,POSSESS - CRACK,SIDEWALK,41.764612111,-87.688440661
2023,ASSAULT,SIMPLE,STREET,41.783284821,-87.590814803
2023,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,41.854911845,-87.704129342
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.907162129,-87.676170746
2023,THEFT,$500 AND UNDER,STREET,41.995425943,-87.811125938
2023,ARSON,BY FIRE,ALLEY,41.78161502,-87.615659667
2023,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.795366296,-87.762387005
2023,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.998554956,-87.688684968
